Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020,9,29,12.45,12.45,11.17,10.85,11.81,15.64,15.96,16.6,17.24,17.56,18.84,19.47,20.11,20.75,20.11,20.11,20.75,17.88,18.2,17.24,15.64,14.37,13.09,11.81
2020,9,30,11.17,10.54,10.22,10.54,11.17,14.05,14.69,16.28,17.24,18.2,18.52,19.15,20.11,20.43,20.11,22.67,20.43,17.88,17.88,16.92,15.64,14.05,12.77,11.49
2020,10,1,11.17,10.54,10.54,10.54,11.17,14.05,14.37,15.96,16.92,17.88,19.15,19.15,20.43,20.75,20.43,22.99,20.75,18.2,18.52,18.2,17.56,16.6,15.32,14.37
2020,10,2,12.77,11.81,10.85,11.17,11.81,14.37,14.69,16.28,17.24,17.56,18.2,18.84,19.79,20.43,19.47,21.71,19.47,17.24,16.6,15.96,15.64,15.64,15.32,14.69
2020,10,3,15,16.6,18.2,19.47,19.79,22.03,22.03,22.35,21.71,21.71,20.11,20.43,21.71,22.03,21.39,23.62,22.03,22.35,18.52,20.11,22.99,23.3,22.99,22.67
2020,10,4,22.67,21.71,22.35,20.75,20.75,20.75,31.92,28.41,29.05,26.82,26.82,26.82,26.82,30.65,25.22,23.3,31.61,15.64,15.64,15.32,14.69,14.05,13.09,11.81
2020,10,5,11.81,11.17,10.85,10.85,14.05,15.96,24.9,25.86,25.86,22.99,19.47,19.47,19.47,25.86,21.71,21.07,25.54,17.24,17.56,16.6,15.64,14.37,13.09,12.45
2020,10,6,11.81,11.81,11.49,11.17,11.17,12.13,14.69,16.28,17.24,17.88,18.52,18.84,19.79,19.79,18.84,21.39,19.15,22.35,22.67,24.58,24.58,23.3,22.67,19.47
2020,10,7,18.84,21.07,20.75,20.75,21.71,22.67,23.94,24.58,25.22,25.86,25.22,22.35,19.47,19.79,18.84,21.07,20.11,19.15,20.11,22.03,21.39,21.07,20.43,18.2
2020,10,8,15.96,12.77,13.73,14.37,15.32,15.32,16.92,18.84,19.47,19.47,17.88,17.88,18.84,19.15,17.56,19.47,17.56,16.28,15.96,17.56,19.47,20.11,19.47,21.39
2020,10,9,21.39,21.07,21.07,21.07,21.71,22.35,28.09,29.05,28.41,27.46,23.3,22.35,21.71,26.5,22.99,22.67,21.39,17.88,17.24,19.15,22.03,22.03,22.35,21.71
2020,10,10,21.07,20.75,21.07,21.07,21.39,21.39,22.67,23.62,24.26,21.07,18.52,15.32,15.64,15.64,14.37,18.2,16.6,14.37,14.69,14.69,13.41,12.45,11.17,10.22
2020,10,11,9.9,10.22,9.26,9.26,9.58,10.22,14.05,16.92,17.88,16.92,16.28,15.32,15.32,15.64,14.69,17.88,15.96,13.73,14.37,15.96,16.28,19.79,20.75,20.75
2020,10,12,20.75,20.43,20.11,21.07,21.39,22.35,23.62,24.26,24.58,24.9,25.22,25.54,25.86,25.86,24.58,26.18,24.26,23.62,22.99,23.94,22.67,22.35,22.03,21.71
2020,10,13,21.71,21.71,21.71,20.75,21.07,20.75,21.71,20.11,18.2,18.2,16.92,16.6,16.92,17.24,15.96,18.84,16.6,14.69,14.69,14.37,14.05,12.77,11.17,10.54
2020,10,14,9.9,9.58,9.58,9.9,10.22,11.17,13.73,15,15.64,15.96,16.28,16.6,16.92,17.24,16.28,19.15,16.92,14.69,15,14.37,13.41,12.13,11.17,10.22
2020,10,15,9.9,9.58,9.58,9.58,10.22,11.17,13.73,15,15.64,16.28,16.6,16.6,16.92,17.24,16.28,19.15,16.92,15,15,14.37,13.41,12.45,11.81,10.85
2020,10,16,10.54,10.22,10.22,9.9,11.49,13.09,15,15.64,20.43,20.75,21.07,16.92,23.62,23.62,27.14,17.56,26.18,14.37,14.37,13.73,13.41,12.45,11.81,11.17
2020,10,17,10.22,9.9,9.9,9.9,9.9,10.54,27.46,26.82,23.62,23.94,23.94,24.26,25.22,24.26,25.86,15.96,14.69,12.77,13.41,14.37,15.64,15.96,21.07,21.39
2020,10,18,20.75,18.84,17.24,15,17.88,20.11,17.24,21.71,23.62,27.46,19.79,21.71,22.99,23.62,22.35,21.71,22.03,22.67,22.99,22.35,19.15,15.96,15,14.69
2020,10,19,14.37,14.05,14.05,16.28,17.88,19.47,21.07,26.18,28.09,27.77,28.09,23.94,23.3,22.67,20.11,22.35,21.07,16.92,15.32,18.52,21.71,21.39,20.75,19.47
2020,10,20,18.2,20.75,21.07,21.07,21.07,21.71,23.3,24.26,24.26,23.62,21.71,18.52,18.2,17.24,15.64,18.2,15.96,15,15.64,14.69,13.73,12.45,11.49,11.81
2020,10,21,12.13,11.17,13.09,14.37,14.37,18.2,22.03,23.3,24.26,24.26,20.75,21.07,21.39,21.71,20.75,24.9,29.37,23.62,23.3,21.07,18.52,19.79,16.92,16.6
2020,10,22,17.24,16.6,15.64,16.28,17.24,16.92,18.84,18.84,18.84,19.15,19.47,20.11,21.07,21.07,20.43,22.03,28.73,20.75,18.84,17.24,16.92,15.96,15.32,15.32
2020,10,23,15,16.6,19.47,20.75,21.07,22.03,23.62,24.26,24.26,24.26,22.35,21.39,21.07,22.03,20.75,23.94,30.33,19.15,19.47,18.2,15.64,13.73,12.45,11.81
2020,10,24,11.49,12.77,11.81,11.17,10.54,11.17,13.73,15.32,15.64,15.64,15,15,15.32,15.64,14.69,18.2,28.73,14.37,14.69,15.64,17.56,18.84,18.84,19.15
2020,10,25,19.15,19.15,17.56,15.32,14.69,13.09,15.32,15,15,16.92,15.64,15,15,15,14.05,17.56,15.96,13.73,15.64,21.71,21.39,18.52,18.52,21.07
2020,10,26,21.07,20.75,20.43,20.75,20.75,20.75,22.03,22.35,21.71,19.47,18.2,17.24,17.56,17.88,16.6,16.6,17.56,15.32,15,14.37,13.41,12.45,11.49,11.49
2020,10,27,11.17,14.69,18.84,20.11,21.71,22.35,27.77,26.82,27.14,27.46,27.14,27.77,24.26,28.73,23.94,20.43,19.79,23.3,23.3,22.67,19.79,19.79,16.92,16.28
2020,10,28,16.28,17.24,16.92,17.24,17.88,20.43,21.07,22.03,23.94,24.58,25.22,25.54,24.9,24.26,23.62,25.22,21.39,22.99,22.99,22.99,23.3,22.99,21.71,20.43
2020,10,29,19.47,19.79,19.79,19.79,20.43,21.71,23.3,23.94,24.58,24.58,21.39,18.2,19.15,21.07,20.11,22.67,17.88,14.37,15.32,16.6,18.84,19.15,20.43,20.43
2020,10,30,21.07,21.39,21.39,21.39,21.71,22.03,23.3,23.94,24.26,24.9,22.67,22.99,23.62,23.62,22.03,21.07,19.47,16.28,17.88,20.11,20.11,16.92,14.69,13.09
2020,10,31,12.45,12.45,14.37,18.2,20.11,21.07,22.99,23.3,23.62,23.94,23.3,18.2,19.79,20.43,19.79,19.79,19.15,20.75,22.03,22.67,22.35,21.71,21.71,21.07
2020,11,1,21.07,20.75,20.11,19.79,19.47,20.11,21.39,18.52,18.84,18.84,17.56,17.88,19.15,17.88,17.56,16.92,16.6,17.56,19.15,20.75,20.75,22.03,21.71,22.03
2020,11,2,21.39,20.75,21.07,21.39,21.39,21.71,22.03,19.47,18.2,18.2,22.99,21.71,20.43,19.47,16.6,15.96,14.37,15.64,15.32,15,14.69,13.09,12.13,11.81
2020,11,3,11.17,10.22,9.9,9.58,9.9,10.54,13.41,14.69,15,15.64,15.64,15.64,15.96,16.28,15.64,16.92,17.24,15,15.96,20.11,20.75,20.75,19.79,20.43
2020,11,4,20.75,20.11,18.52,18.84,19.47,19.15,21.07,21.39,21.71,21.71,19.79,18.84,17.56,16.92,15.64,15.32,14.05,16.92,19.47,22.03,23.3,22.67,22.03,21.71
2020,11,5,21.39,21.39,21.07,21.07,21.07,22.03,23.3,23.94,24.26,23.94,23.62,20.43,18.2,18.2,19.79,22.67,22.35,23.62,23.94,23.3,22.99,22.35,21.39,21.07
2020,11,6,20.11,18.52,18.52,19.15,19.79,19.15,21.07,22.03,26.18,26.5,27.14,23.94,23.62,24.26,23.62,23.62,23.3,23.62,22.67,22.35,22.03,18.2,15.96,15.64
2020,11,7,14.69,14.37,14.05,14.05,14.05,14.37,16.28,17.24,17.56,18.52,22.35,23.62,23.62,24.26,22.67,22.35,22.35,20.43,19.79,16.6,16.92,15.96,15.32,15
2020,11,8,14.37,14.37,14.05,14.05,14.05,14.05,15.96,16.92,17.24,17.56,18.2,18.52,19.15,22.99,23.3,23.3,22.35,23.3,22.99,22.35,22.99,22.03,16.92,14.69
2020,11,9,14.37,14.05,14.05,14.05,14.37,15.32,19.15,19.47,19.47,20.11,20.75,20.43,21.07,21.07,20.43,20.11,17.88,18.52,18.2,17.88,17.24,16.6,15.96,15.32
2020,11,10,14.69,14.69,14.37,14.37,14.69,15,17.24,18.2,18.84,19.47,20.75,22.03,24.26,23.94,21.71,19.79,18.2,20.11,18.52,17.88,17.24,16.6,15.96,16.6
2020,11,11,18.2,17.56,20.11,20.43,21.07,21.71,23.62,24.26,24.58,24.58,22.03,22.35,20.75,19.79,21.07,21.07,22.03,20.43,20.43,15.32,15.64,18.52,20.11,18.84
2020,11,12,16.6,15.96,18.52,19.79,17.56,20.75,23.62,23.62,24.58,24.58,24.9,24.58,23.62,23.3,22.99,21.39,22.35,24.26,23.94,23.62,22.67,22.99,21.39,21.07
2020,11,13,21.39,21.07,21.07,21.07,21.07,21.71,22.99,22.99,23.94,24.26,24.26,24.26,23.94,23.62,21.71,19.79,20.11,17.56,18.84,22.35,22.35,22.03,21.71,19.47
2020,11,14,18.84,19.15,19.79,20.11,20.43,20.43,22.03,22.35,23.62,23.3,24.26,23.62,28.41,28.09,30.33,30.01,21.71,22.35,22.03,16.6,16.92,15.64,15.32,15
2020,11,15,14.69,14.37,14.05,14.05,14.05,14.05,15.96,16.28,17.24,17.56,17.56,17.56,18.84,17.56,16.92,18.84,18.2,22.03,22.03,18.52,17.88,16.92,21.07,19.79
2020,11,16,16.28,15.64,14.05,14.05,15,21.39,23.3,23.94,24.26,19.15,18.84,20.11,18.84,18.84,17.88,17.56,19.47,18.84,17.56,17.24,17.88,19.79,17.56,16.6
2020,11,17,16.6,14.37,14.69,14.37,16.28,16.92,20.11,22.67,23.62,24.26,24.9,23.94,23.62,23.62,22.99,22.35,20.75,19.79,18.84,19.79,21.39,22.67,21.39,20.75
2020,11,18,19.79,19.15,15.96,14.37,14.69,15.96,18.52,19.15,20.11,18.84,21.39,19.15,19.15,19.15,18.2,18.2,19.47,18.84,18.52,19.79,19.47,21.71,17.56,15.32
2020,11,19,14.69,14.37,20.43,21.07,21.71,21.71,23.3,22.99,23.94,23.94,22.99,18.84,16.6,16.28,15,17.56,16.28,18.52,19.15,21.07,21.07,16.92,14.37,15
2020,11,20,15,15,13.41,12.13,11.17,11.17,14.69,15.32,17.56,16.92,16.28,15.96,16.6,16.6,15.64,15,13.73,14.05,13.73,14.37,14.05,13.73,13.73,13.09
2020,11,21,12.45,11.17,10.54,9.9,10.54,10.54,13.41,13.73,14.37,14.69,15,14.69,15,15,14.05,14.05,14.05,21.07,23.3,22.99,22.99,22.35,22.03,21.71
2020,11,22,21.39,21.39,21.07,21.07,20.75,21.07,22.67,22.67,23.3,23.3,23.3,23.3,23.94,23.94,22.99,22.35,17.24,17.24,17.24,16.92,16.6,15.96,15.32,15
2020,11,23,14.69,14.37,15.96,17.88,20.43,21.71,23.62,23.94,24.26,24.9,23.62,18.52,16.92,16.6,15.64,15.96,14.69,15,14.37,13.73,13.41,13.09,13.09,15.96
2020,11,24,18.2,20.75,20.75,19.47,16.92,17.56,19.79,20.75,22.03,23.62,23.94,22.67,22.03,23.94,22.99,21.39,23.3,23.94,23.3,22.99,21.71,17.88,21.07,20.11
2020,11,25,20.75,21.39,20.75,18.84,20.43,19.47,20.75,19.47,20.43,21.39,24.9,24.58,23.94,23.94,23.3,20.75,22.67,23.3,22.99,22.67,22.03,18.52,20.75,19.47
2020,11,26,14.69,14.37,14.37,14.05,14.37,14.37,16.92,16.28,17.56,17.88,17.88,17.88,18.2,17.88,16.6,16.28,15.96,17.88,15.96,15.64,15.64,15.32,15,14.69
2020,11,27,14.37,15.64,14.05,14.37,16.92,14.37,16.92,16.6,17.56,18.2,20.11,19.79,20.75,22.99,22.67,22.67,22.35,22.99,22.67,21.71,17.88,17.24,16.28,15.32
2020,11,28,15.32,16.6,16.6,16.92,18.84,19.79,22.03,26.18,25.54,22.35,22.99,22.67,22.67,22.99,22.03,22.35,22.35,22.99,22.03,20.43,19.15,19.47,19.15,18.84
2020,11,29,17.24,13.73,15,18.2,20.75,21.39,23.3,22.99,23.62,23.62,23.62,23.62,23.62,22.99,23.3,17.24,15.96,16.92,16.92,16.6,16.28,15.96,15.96,17.24
2020,11,30,18.2,17.88,14.37,14.37,14.37,15.32,18.2,29.37,26.18,28.73,30.65,28.73,30.65,28.41,25.22,25.22,23.3,19.47,19.47,22.35,22.03,22.35,22.67,21.07
2020,12,1,21.71,21.71,20.75,19.47,17.88,14.69,19.47,21.39,22.35,23.94,23.3,23.3,23.3,22.67,24.58,22.67,22.35,19.79,19.47,19.15,19.15,18.52,17.88,18.2
2020,12,2,17.88,16.92,16.28,16.28,15,14.69,16.92,15.96,16.28,15.96,15.64,15.32,15.32,15.32,17.24,14.05,13.73,15.32,15.64,15.32,15,16.6,19.15,19.47
2020,12,3,20.75,22.03,22.35,21.71,21.71,19.47,20.11,18.84,19.47,19.15,19.15,21.71,23.94,24.26,25.86,24.9,22.99,24.26,24.26,24.26,23.94,23.3,22.67,22.03
2020,12,4,21.71,21.39,21.39,21.07,20.75,20.75,23.94,24.26,24.58,24.58,24.58,24.58,24.26,24.26,25.54,22.67,21.71,20.75,20.43,19.47,17.88,15.96,14.69,14.05
2020,12,5,12.77,12.77,12.45,12.45,11.81,12.13,15.32,14.69,15,15,15,14.37,14.37,14.37,12.77,12.77,12.13,13.41,14.37,14.05,13.41,13.41,13.09,15
2020,12,6,15.64,17.24,17.24,16.6,15.96,17.56,21.39,21.39,22.67,23.3,22.99,21.71,19.79,17.88,15.32,15,14.05,15.64,19.47,21.71,16.92,15.96,20.11,19.79
2020,12,7,17.24,16.92,16.92,20.43,21.07,21.71,24.26,24.58,24.9,24.9,24.58,23.62,24.26,24.58,23.62,23.62,22.35,23.94,23.94,23.94,23.62,22.99,22.35,21.71
2020,12,8,21.71,21.71,21.71,22.03,22.35,21.39,22.03,20.11,19.47,20.43,19.15,16.6,15,15,13.73,13.73,13.09,14.37,14.69,14.37,14.05,13.09,12.13,11.17
2020,12,9,10.85,10.54,10.85,10.85,11.49,12.13,15.64,15.32,16.28,16.28,16.28,15.96,15.32,15,13.73,13.73,13.73,15.32,15.32,14.37,15,14.37,14.37,15.96
2020,12,10,19.79,20.75,21.39,21.39,21.39,22.03,24.26,24.26,24.9,24.9,24.9,24.58,24.58,24.26,23.3,22.99,22.99,24.26,23.94,23.62,23.3,22.67,22.35,22.03
2020,12,11,21.71,21.39,21.39,21.71,21.71,22.03,23.94,23.62,24.26,24.26,23.94,23.94,23.94,23.94,22.99,22.99,22.67,23.3,23.3,22.99,22.67,22.35,22.03,21.39
2020,12,12,21.07,21.07,20.75,20.75,21.07,21.07,22.67,22.35,26.18,25.86,24.9,24.9,24.58,24.9,24.26,22.35,22.35,19.47,22.67,22.35,21.39,21.39,21.07,21.71
2020,12,13,19.15,16.92,20.43,21.07,21.07,21.07,22.99,23.3,23.62,22.99,23.3,23.62,23.62,23.3,24.9,22.99,22.67,17.88,18.2,17.24,17.24,16.28,15.64,15.32
2020,12,14,16.6,16.28,16.92,17.88,20.75,21.71,21.71,22.35,22.67,21.07,20.11,19.47,21.71,22.67,22.99,17.24,16.92,18.2,18.2,17.88,17.56,16.92,16.28,15.96
2020,12,15,15.32,15,15,15,15.64,17.24,17.56,19.47,21.71,18.84,18.84,20.75,18.52,18.52,20.11,17.56,22.03,23.94,24.58,23.3,23.94,22.35,19.15,19.15
2020,12,16,16.28,15.64,15.96,15,15.64,16.28,16.92,18.52,18.84,18.84,18.84,18.52,18.52,18.52,17.24,17.56,17.24,18.2,18.2,17.88,17.56,16.92,16.28,15.32
2020,12,17,15,15,15,17.24,21.39,22.67,19.79,17.24,16.6,19.15,19.79,20.43,22.67,24.26,23.3,20.75,22.35,23.62,23.62,20.43,17.88,17.24,15.96,15.32
2020,12,18,15,15,14.69,15.32,15.32,16.6,21.39,19.15,18.84,21.07,21.07,19.15,19.47,18.84,19.15,18.2,17.88,19.47,22.03,22.67,22.67,23.3,22.03,22.35
2020,12,19,22.03,22.03,20.43,18.52,18.2,15.96,17.24,22.03,26.5,28.09,22.99,22.67,20.75,19.15,19.47,17.24,17.24,16.28,15.32,14.05,13.73,12.45,12.13,11.49
2020,12,20,10.54,10.85,11.49,11.81,11.17,11.17,11.49,14.05,15,15,15,14.37,14.05,14.05,16.28,12.77,12.45,14.69,15.32,16.92,17.88,16.28,14.05,12.77
2020,12,21,11.81,11.17,10.85,11.49,11.81,12.77,13.73,15.96,16.6,16.6,16.6,15.96,15.32,15.32,17.56,14.05,14.37,16.28,16.6,18.2,20.11,18.2,16.28,14.37
2020,12,22,15.32,14.69,15.32,14.37,14.69,15.64,16.28,17.56,17.56,16.92,16.6,15.96,15.32,15.32,13.73,14.05,13.73,15.32,15.32,15.64,15.32,14.37,13.41,12.45
2020,12,23,11.81,11.49,11.49,11.81,12.13,13.09,14.05,15.64,16.6,16.28,16.28,16.6,15.96,15.32,14.37,15.64,20.43,24.58,24.58,24.26,23.94,23.62,22.99,22.35
2020,12,24,21.71,19.47,15.96,15.96,19.47,20.75,22.03,23.3,20.75,22.67,23.3,23.94,24.26,24.58,21.71,17.88,14.37,22.99,24.9,24.58,24.26,23.94,19.79,21.07
2020,12,25,22.03,21.71,22.03,20.75,21.39,16.92,13.73,17.88,21.39,21.71,20.11,17.24,16.6,15.96,14.05,13.73,13.09,14.69,14.69,15,15.32,16.28,18.52,20.11
2020,12,26,18.52,20.75,22.35,22.35,22.03,22.03,22.03,22.67,23.3,23.3,23.3,23.62,23.3,22.99,19.47,17.88,20.11,21.39,21.71,21.71,22.35,22.35,22.35,22.35
2020,12,27,22.03,22.35,21.71,20.75,18.84,15.32,12.45,14.37,15.96,18.52,20.75,21.71,20.43,20.43,20.75,21.71,22.67,22.35,22.03,19.47,16.6,16.28,15.96,18.52
2020,12,28,20.43,18.52,16.6,15,15.32,15.32,16.92,19.15,18.2,19.79,22.99,23.3,23.3,23.3,22.03,22.35,22.03,15.32,15.64,15,13.09,12.13,11.49,10.85
2020,12,29,10.54,10.54,10.22,10.54,10.85,11.49,11.81,14.37,15.32,15.64,15.64,15.32,15.64,15.32,13.41,14.05,14.05,19.47,22.35,22.99,23.62,22.99,22.35,22.03
2020,12,30,22.03,21.71,21.39,21.07,21.39,21.39,21.39,32.56,29.69,29.05,30.33,30.65,27.77,26.82,23.3,17.88,17.56,21.71,18.84,18.52,17.24,17.88,19.15,17.56
2020,12,31,16.6,15.64,17.56,20.75,21.07,21.39,22.03,23.62,24.26,24.26,24.58,17.24,15.64,15,13.73,13.73,13.41,17.56,19.79,19.47,18.84,18.84,18.52,17.56
